minute_of_day,hour,minute,entropy,n_observations
862,14,22,1.3134742745099717,31
863,14,23,1.2615503882378163,31
864,14,24,1.0976898589791901,31
865,14,25,1.3981103143109408,31
866,14,26,1.2203756367520073,31
867,14,27,1.2203756367520073,31
868,14,28,1.156869339920509,31
869,14,29,1.3250566850693148,31
870,14,30,1.186557197758657,31
871,14,31,1.4074757651586758,31
872,14,32,1.3134742745099717,31
873,14,33,1.313474274509972,31
874,14,34,1.0701171824542435,31
875,14,35,1.0701171824542435,31
876,14,36,1.0331737299469321,31
877,14,37,1.285901597985025,31
878,14,38,1.3494078948165236,31
879,14,39,1.313474274509972,31
880,14,40,1.2109084075058656,31
881,14,41,1.4139240238487818,31
882,14,42,1.4963431039381425,31
883,14,43,1.4139240238487818,31
884,14,44,1.468770427413196,31
885,14,45,1.2803204932011591,31
886,14,46,1.3494078948165236,31
887,14,47,1.224606935730505,31
888,14,48,1.327145926588577,31
889,14,49,1.3250566850693148,31
890,14,50,1.2455547971375829,31
891,14,51,1.3250566850693148,31
892,14,52,1.2615503882378163,31
893,14,53,1.5277318665238087,31
894,14,54,1.3785532828283609,31
895,14,55,1.2267221170437064,31
896,14,56,1.2910357498542624,31
897,14,57,1.447640684443725,31
898,14,58,0.9042326000115628,31
899,14,59,1.5435455760616494,31
900,15,0,1.4845841369510366,31
901,15,1,1.5936135521699275,31
902,15,2,1.500691470839726,31
903,15,3,1.5764500368267187,31
904,15,4,1.4586444649084445,31
905,15,5,1.3134742745099717,31
906,15,6,1.3134742745099717,31
907,15,7,1.285901597985025,31
908,15,8,1.313474274509972,31
909,15,9,1.2615503882378163,31
910,15,10,0.8865703508911296,31
911,15,11,0.9930999387910295,31
912,15,12,1.0156026089556456,31
913,15,13,1.0156026089556456,31
914,15,14,1.2615503882378163,31
915,15,15,1.3134742745099717,31
916,15,16,1.3494078948165236,31
917,15,17,1.468770427413196,31
918,15,18,1.285901597985025,31
919,15,19,1.4029044925755696,31
920,15,20,1.2803204932011591,31
921,15,21,1.4029044925755696,31
922,15,22,1.468770427413196,31
923,15,23,1.447640684443725,31
924,15,24,1.2203756367520073,31
925,15,25,1.386351347323835,31
926,15,26,1.4687704274131959,31
927,15,27,1.4592652606737815,31
928,15,28,1.327145926588577,31
929,15,29,1.3250566850693148,31
930,15,30,1.2803204932011591,31
931,15,31,1.1914531544216924,31
932,15,32,1.3250566850693148,31
933,15,33,1.3494078948165236,31
934,15,34,1.447640684443725,31
935,15,35,1.1357395969510384,31
936,15,36,1.327145926588577,31
937,15,37,1.3494078948165236,31
938,15,38,1.5646753190311202,31
939,15,39,1.498809384193494,31
940,15,40,1.5371026425061736,31
941,15,41,1.630557004677239,31
942,15,42,1.5277318665238087,31
943,15,43,1.4139240238487818,31
944,15,44,1.1589845212337104,31
945,15,45,1.5277318665238087,31
946,15,46,1.4168465411410405,31
947,15,47,1.3461864280387856,31
948,15,48,1.4074757651586758,31
949,15,49,1.3981103143109408,31
950,15,50,1.3461864280387856,31
951,15,51,1.4963431039381425,31
952,15,52,1.3461864280387856,31
953,15,53,1.1589845212337102,31
954,15,54,1.3981103143109408,31
955,15,55,1.186557197758657,31
956,15,56,1.2615503882378163,31
957,15,57,1.5277318665238087,31
958,15,58,1.3250566850693148,31
959,15,59,1.386351347323835,31
960,16,0,1.313474274509972,31
961,16,1,1.2109084075058656,31
962,16,2,1.3134742745099717,31
963,16,3,1.1865571977586569,31
964,16,4,0.9930999387910295,31
965,16,5,0.9023840604289702,31
966,16,6,1.2803204932011591,31
967,16,7,0.965527262266083,31
968,16,8,1.0819672775704963,31
969,16,9,0.9640863283315679,31
970,16,10,0.9640863283315679,31
971,16,11,1.0300433912983409,31
972,16,12,1.1555195341151407,31
973,16,13,1.224606935730505,31
974,16,14,1.1914531544216924,31
975,16,15,1.0819672775704963,31
976,16,16,1.0910034050828827,31
977,16,17,0.9510864799233876,31
978,16,18,0.9042326000115628,31
979,16,19,0.9042326000115628,31
980,16,20,0.659459211658581,31
981,16,21,1.327145926588577,31
982,16,22,1.0331737299469321,31
983,16,23,1.0910034050828827,31
984,16,24,0.7706290693639405,31
985,16,25,1.0819672775704963,31
986,16,26,0.9912513992084371,31
987,16,27,0.8346464646189743,31
988,16,28,1.224606935730505,31
989,16,29,1.0976898589791901,31
990,16,30,1.0819672775704963,31
991,16,31,1.386351347323835,31
992,16,32,1.285901597985025,31
993,16,33,1.3785532828283609,31
994,16,34,1.285901597985025,31
995,16,35,1.3250566850693148,31
996,16,36,1.3134742745099717,31
997,16,37,1.4029044925755696,31
998,16,38,1.2733093552249222,31
999,16,39,1.2109084075058656,31
1000,16,40,1.3981103143109408,31
1001,16,41,1.2267221170437064,31
1002,16,42,1.0819672775704963,31
1003,16,43,1.386351347323835,31
1004,16,44,1.386351347323835,31
1005,16,45,1.4963431039381425,31
1006,16,46,1.3250566850693148,31
1007,16,47,1.4139240238487818,31
1008,16,48,1.2297464127343725,31
1009,16,49,1.2297464127343725,31
1010,16,50,1.4168465411410405,31
1011,16,51,1.186557197758657,31
1012,16,52,1.2203756367520073,31
1013,16,53,1.4139240238487818,31
1014,16,54,1.156869339920509,31
1015,16,55,1.3461864280387856,31
1016,16,56,0.9930999387910295,31
1017,16,57,1.3134742745099717,31
1018,16,58,1.3134742745099717,31
1019,16,59,1.2615503882378163,31
1020,17,0,1.2738722345110536,31
1021,17,1,1.0818761494413496,31
1022,17,2,1.1865571977586569,31
1023,17,3,1.3461864280387856,31
1024,17,4,1.447640684443725,31
1025,17,5,1.2769435597232492,31
1026,17,6,1.447640684443725,31
1027,17,7,1.2615503882378163,31
1028,17,8,1.2733093552249222,31
1029,17,9,1.285901597985025,31
1030,17,10,1.2267221170437064,31
1031,17,11,1.0818761494413496,31
1032,17,12,1.186557197758657,31
1033,17,13,1.0819672775704963,31
1034,17,14,1.0819672775704963,31
1035,17,15,1.0819672775704963,31
1036,17,16,0.8828597725911205,31
1037,17,17,0.7483265504380476,31
1038,17,18,0.7483265504380476,31
1039,17,19,0.547553154980007,31
1040,17,20,0.6838104214057896,31
1041,17,21,0.345117314944953,31
1042,17,22,0.547553154980007,31
1043,17,23,0.345117314944953,31
1044,17,24,0.21084230031853213,30
1045,17,25,1.5077577608066892,26
1046,17,26,1.5979090698087535,28
1047,17,27,1.528368899209021,24
1048,17,28,1.5651407133456026,25
1049,17,29,1.446464374520793,26
1050,17,30,1.590131201194239,26
1051,17,31,1.4613005461074873,24
1052,17,32,1.3829457416591304,26
1053,17,33,1.648199470591429,26
1054,17,34,1.6159889779043453,28
1055,17,35,1.590131201194239,26
1056,17,36,1.3992075416402174,27
1057,17,37,1.704925584892669,28
1058,17,38,1.695503837936514,27
1059,17,39,1.5193968934119408,27
1060,17,40,1.5077577608066892,26
1061,17,41,1.4891353321499974,25
1062,17,42,1.6341791637991103,26
1063,17,43,1.359330832236536,25
1064,17,44,1.4135819199522097,24
1065,17,45,1.5602636729586166,27
1066,17,46,1.3405071628991212,26
1067,17,47,1.4538506980514574,23
1068,17,48,1.3234669541469457,25
1069,17,49,1.4265732850165125,27
1070,17,50,1.6395862451836642,27
1071,17,51,1.6395862451836645,27
1072,17,52,1.6153243562732233,26
1073,17,53,1.6063789506562658,27
1074,17,54,1.690240172266613,29
1075,17,55,1.7153003725874303,28
1076,17,56,1.5193968934119408,27
1077,17,57,1.704925584892669,28
1078,17,58,1.5651407133456026,25
1079,17,59,1.5193308322365362,25
1080,18,0,1.5473556897883658,27
1081,18,1,1.657742726504889,27
1082,18,2,1.5473556897883658,27
1083,18,3,1.5193308322365362,25
1084,18,4,1.4536769856038911,27
1085,18,5,1.657742726504889,27
1086,18,6,1.5715206744101833,28
1087,18,7,1.6341791637991103,26
1088,18,8,1.525655941726459,28
1089,18,9,1.655396229610068,28
1090,18,10,1.6341791637991103,26
1091,18,11,1.7153003725874303,28
1092,18,12,1.6395862451836645,27
1093,18,13,1.682002801766133,27
1094,18,14,1.657742726504889,27
1095,18,15,1.4097590668037259,28
1096,18,16,1.7283192288945828,28
1097,18,17,1.7380616187463653,29
1098,18,18,1.7153003725874303,28
1099,18,19,1.674398693025764,28
1100,18,20,1.606536745529688,28
1101,18,21,1.674398693025764,28
1102,18,22,1.458618550884106,28
1103,18,23,1.6063789506562658,27
1104,18,24,1.3992075416402174,27
1105,18,25,1.6395862451836645,27
1106,18,26,1.7049255848926688,28
1107,18,27,1.606536745529688,28
1108,18,28,1.6395862451836645,27
1109,18,29,1.682002801766133,27
1110,18,30,1.657742726504889,27
1111,18,31,1.590131201194239,26
1112,18,32,1.6395862451836645,27
1113,18,33,1.674398693025764,28
1114,18,34,1.6159889779043453,28
1115,18,35,1.5602636729586166,27
1116,18,36,1.590131201194239,26
1117,18,37,1.655396229610068,28
1118,18,38,1.7283192288945828,28
1119,18,39,1.5602636729586166,27
1120,18,40,1.6395862451836642,27
1121,18,41,1.5602636729586163,27
1122,18,42,1.6503452842745279,27
1123,18,43,1.7049255848926688,28
1124,18,44,1.6985703419282046,29
1125,18,45,1.704925584892669,28
1126,18,46,1.5993308322365363,25
1127,18,47,1.5993308322365363,25
1128,18,48,1.6820028017661333,27
1129,18,49,1.648199470591429,26
1130,18,50,1.5799699313156343,27
1131,18,51,1.458618550884106,28
1132,18,52,1.5799699313156343,27
1133,18,53,1.6063789506562658,27
1134,18,54,1.6395862451836645,27
1135,18,55,1.5487949406953985,24
1136,18,56,1.590131201194239,26
1137,18,57,1.2597218324096136,25
1138,18,58,1.5193308322365362,25
1139,18,59,1.4751648282981122,23
1140,19,0,1.4613005461074873,24
1141,19,1,1.4613005461074873,24
1142,19,2,1.4135819199522097,24
1143,19,3,1.5651407133456026,25
1144,19,4,1.5797218324096138,25
1145,19,5,1.5153362134321413,25
1146,19,6,1.3829457416591304,26
1147,19,7,1.590131201194239,26
1148,19,8,1.3709505944546687,25
1149,19,9,1.5797218324096138,25
1150,19,10,1.492754192030965,24
1151,19,11,1.4751648282981122,23
1152,19,12,1.648199470591429,26
1153,19,13,1.4613005461074873,24
1154,19,14,1.5797218324096138,25
1155,19,15,1.528368899209021,24
1156,19,16,1.3709505944546687,25
1157,19,17,1.214295263080721,23
1158,19,18,1.5153362134321413,25
1159,19,19,1.648199470591429,26
1160,19,20,1.359330832236536,25
1161,19,21,1.590131201194239,26
1162,19,22,1.528368899209021,24
1163,19,23,1.4891353321499974,25
1164,19,24,1.5651407133456026,25
1165,19,25,1.5651407133456026,25
1166,19,26,1.383866329597683,23
1167,19,27,1.5422422589697569,26
1168,19,28,1.492754192030965,24
1169,19,29,1.2987949406953985,24
1170,19,30,1.5651407133456026,25
1171,19,31,1.682002801766133,27
1172,19,32,1.648199470591429,26
1173,19,33,1.648199470591429,26
1174,19,34,1.359330832236536,25
1175,19,35,1.4891353321499974,25
1176,19,36,1.6153243562732233,26
1177,19,37,1.6503452842745279,27
1178,19,38,1.5799699313156343,27
1179,19,39,1.492754192030965,24
1180,19,40,1.492754192030965,24
1181,19,41,1.5422422589697569,26
1182,19,42,1.5651407133456026,25
1183,19,43,1.4135819199522097,24
1184,19,44,1.5993308322365363,25
1185,19,45,1.5651407133456026,25
1186,19,46,1.590131201194239,26
1187,19,47,1.5651407133456026,25
1188,19,48,1.3260875253642983,24
1189,19,49,1.3260875253642983,24
1190,19,50,1.5993308322365363,25
1191,19,51,1.590131201194239,26
1192,19,52,1.5487949406953985,24
1193,19,53,1.6153243562732233,26
1194,19,54,1.5077577608066892,26
1195,19,55,1.5367918955052844,26
1196,19,56,1.3491826432523002,26
1197,19,57,1.2410106928656974,24
1198,19,58,1.4336624542334846,25
1199,19,59,1.2987949406953985,24
1200,20,0,1.2799749139041574,27
1201,20,1,1.3234669541469457,25
1202,20,2,1.324344026199031,24
1203,20,3,1.5153362134321413,25
1204,20,4,1.4210295023052197,23
1205,20,5,1.528368899209021,24
1206,20,6,1.3260875253642983,24
1207,20,7,1.4265732850165125,27
1208,20,8,1.5797218324096138,25
1209,20,9,1.6341791637991103,26
1210,20,10,1.5367918955052844,26
1211,20,11,1.528368899209021,24
1212,20,12,1.4336624542334846,25
1213,20,13,1.4135819199522097,24
1214,20,14,1.590131201194239,26
1215,20,15,1.5651407133456026,25
1216,20,16,1.4891353321499974,25
1217,20,17,1.590131201194239,26
1218,20,18,1.590131201194239,26
1219,20,19,1.6063789506562658,27
1220,20,20,1.528368899209021,24
1221,20,21,1.5193968934119408,27
1222,20,22,1.5534151072564228,26
1223,20,23,1.682002801766133,27
1224,20,24,1.5602636729586166,27
1225,20,25,1.5602636729586166,27
1226,20,26,1.5602636729586166,27
1227,20,27,1.5422422589697569,26
1228,20,28,1.5797218324096138,25
1229,20,29,1.5422422589697569,26
1230,20,30,1.5153362134321413,25
1231,20,31,1.5193308322365362,25
1232,20,32,1.648199470591429,26
1233,20,33,1.359330832236536,25
1234,20,34,1.4210295023052197,23
1235,20,35,1.492754192030965,24
1236,20,36,1.214295263080721,23
1237,20,37,1.2679316455207252,22
1238,20,38,1.528368899209021,24
1239,20,39,1.3410971216314893,22
1240,20,40,1.4538506980514574,23
1241,20,41,1.4210295023052197,23
1242,20,42,1.5422422589697569,26
1243,20,43,1.3976931442604223,22
1244,20,44,1.3410971216314893,22
1245,20,45,1.3260875253642983,24
1246,20,46,1.0488412604661608,21
1247,20,47,1.383866329597683,23
1248,20,48,1.5422422589697569,26
1249,20,49,1.4135819199522097,24
1250,20,50,1.2679316455207252,22
1251,20,51,1.5651407133456026,25
1252,20,52,1.5993308322365363,25
1253,20,53,1.4891353321499974,25
1254,20,54,1.590131201194239,26
1255,20,55,1.5651407133456026,25
1256,20,56,1.648199470591429,26
1257,20,57,1.5993308322365363,25
1258,20,58,1.648199470591429,26
1259,20,59,1.6153243562732233,26
1260,21,0,1.5534151072564228,26
1261,21,1,1.4764892117991653,24
1262,21,2,1.5153362134321413,25
1263,21,3,1.3410971216314893,22
1264,21,4,1.5193308322365362,25
1265,21,5,1.4613005461074873,24
1266,21,6,1.492754192030965,24
1267,21,7,1.5993308322365363,25
1268,21,8,1.528368899209021,24
1269,21,9,1.5651407133456026,25
1270,21,10,1.383866329597683,23
1271,21,11,1.5153362134321413,25
1272,21,12,1.492754192030965,24
1273,21,13,1.4135819199522097,24
1274,21,14,1.4135819199522097,24
1275,21,15,1.528368899209021,24
1276,21,16,1.3976931442604223,22
1277,21,17,1.4751648282981122,23
1278,21,18,1.3234669541469457,25
1279,21,19,1.4613005461074873,24
1280,21,20,1.2799376545731964,23
1281,21,21,1.4135819199522097,24
1282,21,22,1.4613005461074873,24
1283,21,23,1.383866329597683,23
1284,21,24,1.2158749624422407,22
1285,21,25,1.528368899209021,24
1286,21,26,1.5153362134321413,25
1287,21,27,1.492754192030965,24
1288,21,28,1.5993308322365363,25
1289,21,29,1.4751648282981122,23
1290,21,30,1.5651407133456026,25
1291,21,31,1.590131201194239,26
1292,21,32,1.4613005461074873,24
1293,21,33,1.4135819199522097,24
1294,21,34,1.4135819199522097,24
1295,21,35,1.3410971216314893,22
1296,21,36,1.4538506980514574,23
1297,21,37,1.4751648282981122,23
1298,21,38,1.4210295023052197,23
1299,21,39,1.3260875253642983,24
1300,21,40,1.3976931442604223,22
1301,21,41,1.3012517848198515,23
1302,21,42,1.383866329597683,23
1303,21,43,1.383866329597683,23
1304,21,44,1.2679316455207252,22
1305,21,45,1.3159669973441042,21
1306,21,46,1.2158749624422407,22
1307,21,47,1.4751648282981122,23
1308,21,48,1.4210295023052197,23
1309,21,49,1.3410971216314893,22
1310,21,50,1.4538506980514574,23
1311,21,51,1.383866329597683,23
1312,21,52,1.4135819199522097,24
1313,21,53,1.2640886121123147,23
1314,21,54,1.2640886121123147,23
1315,21,55,1.2987949406953985,24
1316,21,56,1.4613005461074873,24
1317,21,57,1.3491826432523002,26
1318,21,58,1.4536769856038911,27
1319,21,59,1.590131201194239,26
1320,22,0,1.5422422589697569,26
1321,22,1,1.4891353321499974,25
1322,22,2,1.446464374520793,26
1323,22,3,1.5651407133456026,25
1324,22,4,1.4891353321499974,25
1325,22,5,1.3234669541469457,25
1326,22,6,1.5193308322365362,25
1327,22,7,1.3234669541469457,25
1328,22,8,1.3234669541469457,25
1329,22,9,1.2987949406953985,24
1330,22,10,1.2410106928656974,24
1331,22,11,1.5367918955052844,26
1332,22,12,1.6159889779043453,28
1333,22,13,1.5473556897883658,27
1334,22,14,1.2597218324096136,25
1335,22,15,1.4135819199522097,24
1336,22,16,1.5367918955052844,26
1337,22,17,1.4891353321499974,25
1338,22,18,1.5193968934119408,27
1339,22,19,1.383866329597683,23
1340,22,20,1.492754192030965,24
1341,22,21,1.528368899209021,24
1342,22,22,1.4336624542334846,25
1343,22,23,1.4751648282981122,23
1344,22,24,1.5077577608066892,26
1345,22,25,1.4891353321499974,25
1346,22,26,1.4210295023052197,23
1347,22,27,1.2987949406953985,24
1348,22,28,1.492754192030965,24
1349,22,29,1.2987949406953985,24
1350,22,30,1.5153362134321413,25
1351,22,31,1.5651407133456026,25
1352,22,32,1.5153362134321413,25
1353,22,33,1.2799376545731964,23
1354,22,34,1.528368899209021,24
1355,22,35,1.2158749624422407,22
1356,22,36,1.4210295023052197,23
1357,22,37,1.4210295023052197,23
1358,22,38,1.492754192030965,24
1359,22,39,1.4613005461074873,24
1360,22,40,1.492754192030965,24
1361,22,41,1.528368899209021,24
1362,22,42,1.4891353321499974,25
1363,22,43,1.5153362134321413,25
1364,22,44,1.2987949406953985,24
1365,22,45,1.5153362134321413,25
1366,22,46,1.5153362134321413,25
1367,22,47,1.359330832236536,25
1368,22,48,1.5153362134321413,25
1369,22,49,1.4891353321499974,25
1370,22,50,1.5651407133456026,25
1371,22,51,1.528368899209021,24
1372,22,52,1.4764892117991653,24
1373,22,53,1.4764892117991653,24
1374,22,54,1.4751648282981122,23
1375,22,55,1.5153362134321413,25
1376,22,56,1.4265732850165125,27
1377,22,57,1.5153362134321413,25
1378,22,58,1.3260875253642983,24
1379,22,59,1.359330832236536,25
1380,23,0,1.3709505944546687,25
1381,23,1,1.4135819199522097,24
1382,23,2,1.4891353321499974,25
1383,23,3,1.492754192030965,24
1384,23,4,1.3012517848198515,23
1385,23,5,1.4891353321499974,25
1386,23,6,1.4891353321499974,25
1387,23,7,1.4764892117991653,24
1388,23,8,1.4613005461074873,24
1389,23,9,1.3260875253642983,24
1390,23,10,1.4751648282981122,23
1391,23,11,1.5797218324096138,25
1392,23,12,1.5153362134321413,25
1393,23,13,1.5651407133456026,25
1394,23,14,1.3234669541469457,25
1395,23,15,1.3829457416591304,26
1396,23,16,1.3260875253642983,24
1397,23,17,1.5422422589697569,26
1398,23,18,1.4135819199522097,24
1399,23,19,1.5651407133456026,25
1400,23,20,1.5153362134321413,25
1401,23,21,1.6820028017661333,27
1402,23,22,1.4355205042826666,27
1403,23,23,1.5193308322365362,25
1404,23,24,1.4135819199522097,24
1405,23,25,1.5799699313156343,27
1406,23,26,1.3976931442604223,22
1407,23,27,1.3260875253642983,24
1408,23,28,1.492754192030965,24
1409,23,29,1.5993308322365363,25
1410,23,30,1.383866329597683,23
1411,23,31,1.3410971216314893,22
1412,23,32,1.4210295023052197,23
1413,23,33,1.3260875253642983,24
1414,23,34,1.4613005461074873,24
1415,23,35,1.4764892117991653,24
1416,23,36,1.1770225546116342,22
1417,23,37,1.1770225546116342,22
1418,23,38,1.528368899209021,24
1419,23,39,1.528368899209021,24
1420,23,40,1.2640886121123147,23
1421,23,41,1.4613005461074873,24
1422,23,42,1.4538506980514574,23
1423,23,43,1.528368899209021,24
1424,23,44,1.3410971216314893,22
1425,23,45,1.3976931442604223,22
1426,23,46,1.5993308322365363,25
1427,23,47,1.528368899209021,24
1428,23,48,1.528368899209021,24
1429,23,49,1.3260875253642983,24
1430,23,50,1.6153243562732233,26
1431,23,51,1.4613005461074873,24
1432,23,52,1.4613005461074873,24
1433,23,53,1.2987949406953985,24
1434,23,54,1.5797218324096138,25
1435,23,55,1.5153362134321413,25
1436,23,56,1.3260875253642983,24
1437,23,57,1.3633800759802648,22
1438,23,58,1.4210295023052197,23
1439,23,59,1.3633800759802648,22
